Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:mustards,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,4061459387414,To do,
en:cider-vinegars,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:wine-vinegars,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:bouillon-cubes,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,4099200015613,To do,
en:mixtures-of-herbs-and-spices,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:white-chocolates,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:pickled-gherkins,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,4061464847347,To do,
en:sauerkrauts,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:tomato-pastes,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,3838900967966,To do,
en:canned-tomato-purees,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
en:colas,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,54491472,To do,
en:beverages-with-orange,Slovenia,en:slovenia,sv,1,Yes,Categorize existing one,,To do,
