Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:tomato-sauces,France,en:france,fr,1,Yes,Categorize existing one,8715700407760,To do,
en:vinegars,France,en:france,fr,1,Yes,Categorize existing one,8722700197508,To do,
en:poultry-broth,France,en:france,fr,1,Yes,Categorize existing one,7613033687884,To do,
en:curry-powders,France,en:france,fr,1,Yes,Categorize existing one,3166296552337,To do,
en:peppers,France,en:france,fr,1,Yes,Categorize existing one,3166296550432,To do,
en:pink-peppers,France,en:france,fr,1,Yes,Categorize existing one,3162050049020,To do,
en:dark-chocolates,France,en:france,fr,1,Yes,Categorize existing one,3046920022651,To do,
en:chewing-gum,France,en:france,fr,1,Yes,Categorize existing one,80935490,To do,
en:milk-chocolates,France,en:france,fr,1,Yes,Categorize existing one,3045140105502,To do,
en:canned-carrots,France,en:france,fr,1,Yes,Categorize existing one,3022820420612,To do,
en:canned-belgian-endives,France,en:france,fr,1,Yes,Categorize existing one,3017800008478,To do,
en:endives,France,en:france,fr,1,Yes,Categorize existing one,3270190021858,To do,
en:canned-palm-hearts,France,en:france,fr,1,Yes,Categorize existing one,3254474018635,To do,
en:tomato-sauces-with-mushrooms,France,en:france,fr,1,Yes,Categorize existing one,3038354190303,To do,
en:canned-tomato-purees,France,en:france,fr,1,Yes,Categorize existing one,8005110630408,To do,
en:tomato-sauces-with-cheese,France,en:france,fr,1,Yes,Categorize existing one,8076809521543,To do,
en:tomato-sauces-with-ricotta,France,en:france,fr,1,Yes,Categorize existing one,8076809521543,To do,
en:fried-tomato-sauces,France,en:france,fr,1,Yes,Categorize existing one,3596710447350,To do,
en:tomato-sauces-with-olives,France,en:france,fr,1,Yes,Categorize existing one,8076809513715,To do,
en:tomato-sauces-with-parmesan-cheese,France,en:france,fr,1,Yes,Categorize existing one,20431471,To do,
en:tomato-sauces-with-basil,France,en:france,fr,1,Yes,Categorize existing one,8076809513722,To do,
en:tomato-sauces-for-pizzas,France,en:france,fr,1,Yes,Categorize existing one,8033100272314,To do,
en:tomato-sauces-with-vegetables,France,en:france,fr,1,Yes,Categorize existing one,3038359004544,To do,
en:pimented-tomato-sauces,France,en:france,fr,1,Yes,Categorize existing one,8410076470553,To do,
en:tomato-sauces,France,en:france,fr,1,Yes,Categorize existing one,8715700407760,To do,
en:canned-tomatoes,France,en:france,fr,1,Yes,Categorize existing one,3478822005249,To do,
en:canned-sweet-corn,France,en:france,fr,1,Yes,Categorize existing one,3083680025881,To do,
en:flavored-waters,France,en:france,fr,1,Yes,Categorize existing one,3057640508813,To do,
en:colas,France,en:france,fr,1,Yes,Categorize existing one,5449000214799,To do,
en:beverages-with-orange,France,en:france,fr,1,Yes,Categorize existing one,8002270506802,To do,
en:still-soft-drink-with-tea-extract,France,en:france,fr,1,Yes,Categorize existing one,3168930170549,To do,
en:carbonated-soft-drinks-without-fruit-juice,France,en:france,fr,1,Yes,Categorize existing one,5449000214911,To do,
en:still-fruit-soft-drink-with-sugar-and-with-less-than-10-of-fruit-juice,France,en:france,fr,1,Yes,Categorize existing one,4000177211311,To do,
