Category,Country,off_country_id,country code,category_exists_in_taxonomy,Is_needed_a_recipe ? Mano,Hunger Games link,code,Scan & photo a new one,Contributor name
en:breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,11555797,To do,
en:bircher-style-sugar-free-muesli-flakes-with-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,3229820794549,To do,
en:bircher-style-mueslis-with-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4056489238379,To do,
en:crunchy-mueslis-with-chocolate,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613356686502,To do,
en:crunchy-muesli-with-chocolate-not-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613356686502,To do,
en:bircher-style-mueslis,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7624841883665,To do,
en:muesli-flakes-not-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7624841883665,To do,
en:crunchy-muesli-with-fruits-not-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7624841883665,To do,
en:mueslis-with-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610023002047,To do,
en:crunchy-mueslis-with-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610023002047,To do,
en:crunchy-muesli-with-fruits-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610023002047,To do,
en:crunchy-mueslis,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610023000173,To do,
en:mueslis-with-nuts,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610023002252,To do,
en:mueslis-with-chocolate,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7612100908464,To do,
en:mueslis,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,12516797,To do,
en:bircher-style-mueslis-with-chocolate,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:bircher-style-muesli-flakes-with-fruits-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:bircher-style-muesli-flakes-with-fruits-not-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:muesli-flakes-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:crunchy-chocolate-muesli-fortified-with-vitamins-and-chemical-elements,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:crunchy-mueslis-without-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:biscuits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809540124,To do,
en:fruit-tarts,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7623186244315,To do,
en:dry-egg-pastas,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610849861200,To do,
en:unleavened-breads,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,3226980002101,To do,
en:peppers,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7613269290865,To do,
en:hams,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7623186105944,To do,
en:salami,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610200371706,To do,
en:cheeses,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,4000339035229,To do,
en:swiss-gruyeres,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7617067012841,To do,
en:parmigiano-reggiano,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,4056489616429,To do,
en:cow-raclette,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,2121536010856,To do,
en:raclette,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,2173388004408,To do,
en:Raclette de Savoie,Switzerland,en:switzerland,ch,0,Maybe,Categorize existing one,,To do,
en:goat-raclette,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:hard-cheeses,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,20001223,To do,
en:mozzarella,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,8000430133257,To do,
en:quarks,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7613269879060,To do,
en:yogurt-drinks,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,90398087,To do,
en:cow-milk-yogurts,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7613404845806,To do,
en:baker-s-yeast,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,76400537,To do,
en:yeast,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,76400537,To do,
en:baker-s-yeast-compressed,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:salad-dressings,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7640109670013,To do,
en:cream-sauces-with-herbs,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7640175280130,To do,
en:sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8715700017006,To do,
en:cream-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,5900617048448,To do,
en:bechamel-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610100055645,To do,
en:cream-sauces-with-mushrooms,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7611100450478,To do,
en:sauces-and-condiments-variety-packs,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312434529,To do,
en:cream-sauce-with-shallots,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:home-made-bechamel-sauce,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:cream-sauces-with-spices,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:salad-creams,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:mayonnaises,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7610100034084,To do,
en:mustards,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8720182556738,To do,
en:salad-dressings,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7640109670013,To do,
en:tomato-sauces-for-pizzas,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8032817246526,To do,
en:tomato-sauces-with-cheese,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809521543,To do,
en:tomato-sauces-with-ricotta,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809521543,To do,
en:fried-tomato-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8410313266000,To do,
en:tomato-sauces-with-olives,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809513715,To do,
fr:sauces-puttanesca,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809541121,To do,
en:tomato-sauces-with-parmesan-cheese,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,20431471,To do,
en:tomato-sauces-with-vegetables,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,20431471,To do,
en:tomato-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8715700017006,To do,
en:ketchup,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8715700017006,To do,
en:tomato-sauces-with-basil,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809513722,To do,
en:tomato-sauces-with-onions,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8001665701716,To do,
en:neapolitan-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,8076809513692,To do,
en:pimented-tomato-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,46000283272,To do,
en:tomato-sauces-with-garlic,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:tomato-sauces-with-mushrooms,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:sicilian-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:vinegars,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7615200010815,To do,
en:bouillon-cubes,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7611100055086,To do,
en:vegetable-bouillon-cubes,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613032847449,To do,
en:instant-mashed-potatoes,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7611100053860,To do,
en:potato-preparations,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7611100053860,To do,
en:mashed-potatoes,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,7611100053860,To do,
en:dehydrated-potato-flakes-with-milk,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:pure-mashed-potatoes,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:mashed-sweet-potatoes,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:potato-puree-made-from-flakes-reconstituted-with-whole-milk-with-added-fat,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:unsalted-potato-puree-made-from-flakes-reconstituted-with-semi-skimmed-milk-and-water,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:unsalted-potato-puree-with-milk-and-butter,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:frozen-mashed-potatoes,Switzerland,en:switzerland,ch,1,Maybe,Categorize existing one,,To do,
en:pickled-vegetables,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613269303114,To do,
en:diet-cola-soft-drink,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,5449000131836,To do,
en:diet-beverages,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,5449000131836,To do,
en:light-fruit-sodas,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,5449000014535,To do,
en:orange-soft-drinks,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,40822938,To do,
en:fruit-pastes,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,3609200001847,To do,
en:fruit-confectioneries,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4008400102528,To do,
en:fruit-and-vegetable-preserves,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312406618,To do,
en:fruit-chutneys,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,5708209000917,To do,
en:candied-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,76102110,To do,
en:fruits-coulis,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,3496640002011,To do,
en:fruits-based-foods,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312143490,To do,
en:dried-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,7613312143490,To do,
en:frozen-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,4104420139428,To do,
en:pickled-fruits,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
en:fruit-sauces,Switzerland,en:switzerland,ch,1,Yes,Categorize existing one,,To do,
